ip_right_type,application_number,classification_system,classification,classification_importance,classification_inventiveness,classification_source,classifying_country_code,classification_date,classification_removal_date,classification_system_version,is_current
pbr,2008/032,upov,alstr,,,,au,,,,True
pbr,2008/032,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,2008/032,genus,alstroemeria,,,,au,,,,True
pbr,2008/033,upov,alstr,,,,au,,,,True
pbr,2008/033,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,2008/033,genus,alstroemeria,,,,au,,,,True
pbr,2008/034,upov,gland_hyb,,,,au,,,,True
pbr,2008/034,genus_species,verbena xhybrida,,,,au,,,,True
pbr,2008/034,genus,verbena,,,,au,,,,True
pbr,2008/035,upov,gland_hyb,,,,au,,,,True
pbr,2008/035,genus_species,verbena xhybrida,,,,au,,,,True
pbr,2008/035,genus,verbena,,,,au,,,,True
pbr,2008/036,upov,gland_hyb,,,,au,,,,True
pbr,2008/036,genus_species,verbena xhybrida,,,,au,,,,True
pbr,2008/036,genus,verbena,,,,au,,,,True
pbr,2008/037,upov,solan_tub,,,,au,,,,True
pbr,2008/037,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/037,genus,solanum,,,,au,,,,True
pbr,2008/038,upov,solan_tub,,,,au,,,,True
pbr,2008/038,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/038,genus,solanum,,,,au,,,,True
pbr,2008/039,upov,solan_tub,,,,au,,,,True
pbr,2008/039,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/039,genus,solanum,,,,au,,,,True
pbr,2008/040,upov,fallo_sac,,,,au,,,,True
pbr,2008/040,genus_species,fallopia sachalinenis,,,,au,,,,True
pbr,2008/040,genus,fallopia,,,,au,,,,True
pbr,2008/041,upov,solan_tub,,,,au,,,,True
pbr,2008/041,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/041,genus,solanum,,,,au,,,,True
pbr,2008/042,upov,solan_tub,,,,au,,,,True
pbr,2008/042,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/042,genus,solanum,,,,au,,,,True
pbr,2008/043,upov,tritl,,,,au,,,,True
pbr,2008/043,genus_species,,,,,au,,,,True
pbr,2008/043,genus,xtriticosecale,,,,au,,,,True
pbr,2008/044,upov,tritl,,,,au,,,,True
pbr,2008/044,genus_species,,,,,au,,,,True
pbr,2008/044,genus,xtriticosecale,,,,au,,,,True
pbr,2008/045,upov,triti_aes_aes,,,,au,,,,True
pbr,2008/045,genus_species,triticum aestivum spp. vulgare,,,,au,,,,True
pbr,2008/045,genus,triticum,,,,au,,,,True
pbr,2008/046,upov,lactu_sat,,,,au,,,,True
pbr,2008/046,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/046,genus,lactuca,,,,au,,,,True
pbr,2008/047,upov,lactu_sat,,,,au,,,,True
pbr,2008/047,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/047,genus,lactuca,,,,au,,,,True
pbr,2008/048,upov,lactu_sat,,,,au,,,,True
pbr,2008/048,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/048,genus,lactuca,,,,au,,,,True
pbr,2008/049,upov,lactu_sat,,,,au,,,,True
pbr,2008/049,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/049,genus,lactuca,,,,au,,,,True
pbr,2008/050,upov,lactu_sat,,,,au,,,,True
pbr,2008/050,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/050,genus,lactuca,,,,au,,,,True
pbr,2008/051,upov,rosaa,,,,au,,,,True
pbr,2008/051,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/051,genus,rosa,,,,au,,,,True
pbr,2008/052,upov,argyr,,,,au,,,,True
pbr,2008/052,genus_species,argyranthemum hybrid,,,,au,,,,True
pbr,2008/052,genus,argyranthemum,,,,au,,,,True
pbr,2008/053,upov,argyr,,,,au,,,,True
pbr,2008/053,genus_species,argyranthemum hybrid,,,,au,,,,True
pbr,2008/053,genus,argyranthemum,,,,au,,,,True
pbr,2008/054,upov,argyr,,,,au,,,,True
pbr,2008/054,genus_species,argyranthemum hybrid,,,,au,,,,True
pbr,2008/054,genus,argyranthemum,,,,au,,,,True
pbr,2008/055,upov,argyr,,,,au,,,,True
pbr,2008/055,genus_species,argyranthemum hybrid,,,,au,,,,True
pbr,2008/055,genus,argyranthemum,,,,au,,,,True
pbr,2008/056,upov,fraga_ana,,,,au,,,,True
pbr,2008/056,genus_species,fragaria x ananassa,,,,au,,,,True
pbr,2008/056,genus,fragaria,,,,au,,,,True
pbr,2008/057,upov,loliu_mul,,,,au,,,,True
pbr,2008/057,genus_species,lolium multiflorum,,,,au,,,,True
pbr,2008/057,genus,lolium,,,,au,,,,True
pbr,2008/058,upov,cannb_sat,,,,au,,,,True
pbr,2008/058,genus_species,cannabis sativa,,,,au,,,,True
pbr,2008/058,genus,cannabis,,,,au,,,,True
pbr,2008/059,upov,fraga_ana,,,,au,,,,True
pbr,2008/059,genus_species,fragaria xananassa,,,,au,,,,True
pbr,2008/059,genus,fragaria,,,,au,,,,True
pbr,2008/060,upov,abeli_gra,,,,au,,,,True
pbr,2008/060,genus_species,abelia x grandiflora,,,,au,,,,True
pbr,2008/060,genus,abelia,,,,au,,,,True
pbr,2008/061,upov,acaci_cog,,,,au,,,,True
pbr,2008/061,genus_species,acacia cognata,,,,au,,,,True
pbr,2008/061,genus,acacia,,,,au,,,,True
pbr,2008/062,upov,hydrn_mac,,,,au,,,,True
pbr,2008/062,genus_species,hydrangea macrophylla,,,,au,,,,True
pbr,2008/062,genus,hydrangea,,,,au,,,,True
pbr,2008/063,upov,hydrn_mac,,,,au,,,,True
pbr,2008/063,genus_species,hydrangea macrophylla,,,,au,,,,True
pbr,2008/063,genus,hydrangea,,,,au,,,,True
pbr,2008/064,upov,hydrn_mac,,,,au,,,,True
pbr,2008/064,genus_species,hydrangea macrophylla,,,,au,,,,True
pbr,2008/064,genus,hydrangea,,,,au,,,,True
pbr,2008/065,upov,hydrn_mac,,,,au,,,,True
pbr,2008/065,genus_species,hydrangea macrophylla,,,,au,,,,True
pbr,2008/065,genus,hydrangea,,,,au,,,,True
pbr,2008/066,upov,hydrn_mac,,,,au,,,,True
pbr,2008/066,genus_species,hydrangea macrophylla,,,,au,,,,True
pbr,2008/066,genus,hydrangea,,,,au,,,,True
pbr,2008/067,upov,betul_nig,,,,au,,,,True
pbr,2008/067,genus_species,betula nigra,,,,au,,,,True
pbr,2008/067,genus,betula,,,,au,,,,True
pbr,2008/068,upov,diane_cae,,,,au,,,,True
pbr,2008/068,genus_species,dianella caerulea,,,,au,,,,True
pbr,2008/068,genus,dianella,,,,au,,,,True
pbr,2008/069,upov,aloee,,,,au,,,,True
pbr,2008/069,genus_species,aloe hybrid,,,,au,,,,True
pbr,2008/069,genus,aloe,,,,au,,,,True
pbr,2008/070,upov,aloee,,,,au,,,,True
pbr,2008/070,genus_species,aloe hybrid,,,,au,,,,True
pbr,2008/070,genus,aloe,,,,au,,,,True
pbr,2008/071,upov,mangi_ind,,,,au,,,,True
pbr,2008/071,genus_species,mangifera indica,,,,au,,,,True
pbr,2008/071,genus,mangifera,,,,au,,,,True
pbr,2008/072,upov,mangi_ind,,,,au,,,,True
pbr,2008/072,genus_species,mangifera indica,,,,au,,,,True
pbr,2008/072,genus,mangifera,,,,au,,,,True
pbr,2008/073,upov,paspa_vag,,,,au,,,,True
pbr,2008/073,genus_species,paspalum vaginatum,,,,au,,,,True
pbr,2008/073,genus,paspalum,,,,au,,,,True
pbr,2008/074,upov,malus_dom,,,,au,,,,True
pbr,2008/074,genus_species,malus domestica,,,,au,,,,True
pbr,2008/074,genus,malus,,,,au,,,,True
pbr,2008/075,upov,penni_cla,,,,au,,,,True
pbr,2008/075,genus_species,pennisetum clandestinum,,,,au,,,,True
pbr,2008/075,genus,pennisetum,,,,au,,,,True
pbr,2008/076,upov,rosaa,,,,au,,,,True
pbr,2008/076,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/076,genus,rosa,,,,au,,,,True
pbr,2008/077,upov,brass_jun,,,,au,,,,True
pbr,2008/077,genus_species,brassica juncea,,,,au,,,,True
pbr,2008/077,genus,brassica,,,,au,,,,True
pbr,2008/078,upov,betul_pen,,,,au,,,,True
pbr,2008/078,genus_species,betula pendula,,,,au,,,,True
pbr,2008/078,genus,betula,,,,au,,,,True
pbr,2008/079,upov,solan_tub,,,,au,,,,True
pbr,2008/079,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/079,genus,solanum,,,,au,,,,True
pbr,2008/080,upov,solan_tub,,,,au,,,,True
pbr,2008/080,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/080,genus,solanum,,,,au,,,,True
pbr,2008/081,upov,solan_tub,,,,au,,,,True
pbr,2008/081,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/081,genus,solanum,,,,au,,,,True
pbr,2008/082,upov,prunu_sal,,,,au,,,,True
pbr,2008/082,genus_species,prunus salicina,,,,au,,,,True
pbr,2008/082,genus,prunus,,,,au,,,,True
pbr,2008/083,upov,coreo,,,,au,,,,True
pbr,2008/083,genus_species,coreopsis hybrid,,,,au,,,,True
pbr,2008/083,genus,coreopsis,,,,au,,,,True
pbr,2008/084,upov,eucal_cla,,,,au,,,,True
pbr,2008/084,genus_species,eucalyptus cladocalyx,,,,au,,,,True
pbr,2008/084,genus,eucalyptus,,,,au,,,,True
pbr,2008/085,upov,coreo,,,,au,,,,True
pbr,2008/085,genus_species,coreopsis hybrid,,,,au,,,,True
pbr,2008/085,genus,coreopsis,,,,au,,,,True
pbr,2008/086,upov,acmen_smi,,,,au,,,,True
pbr,2008/086,genus_species,acmena smithii,,,,au,,,,True
pbr,2008/086,genus,acmena,,,,au,,,,True
pbr,2008/087,upov,acmen_smi,,,,au,,,,True
pbr,2008/087,genus_species,acmena smithii,,,,au,,,,True
pbr,2008/087,genus,acmena,,,,au,,,,True
pbr,2008/088,upov,solan_tub,,,,au,,,,True
pbr,2008/088,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/088,genus,solanum,,,,au,,,,True
pbr,2008/089,upov,malus_dom,,,,au,,,,True
pbr,2008/089,genus_species,malus domestica,,,,au,,,,True
pbr,2008/089,genus,malus,,,,au,,,,True
pbr,2008/090,upov,solan_tub,,,,au,,,,True
pbr,2008/090,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/090,genus,solanum,,,,au,,,,True
pbr,2008/091,upov,zoysi_mat,,,,au,,,,True
pbr,2008/091,genus_species,zoysia matrella,,,,au,,,,True
pbr,2008/091,genus,zoysia,,,,au,,,,True
pbr,2008/092,upov,punic_gra,,,,au,,,,True
pbr,2008/092,genus_species,punica granatum,,,,au,,,,True
pbr,2008/092,genus,punica,,,,au,,,,True
pbr,2008/093,upov,angln_ang,,,,au,,,,True
pbr,2008/093,genus_species,angelonia augustifolia,,,,au,,,,True
pbr,2008/093,genus,angelonia,,,,au,,,,True
pbr,2008/094,upov,brass_nap,,,,au,,,,True
pbr,2008/094,genus_species,brassica napus,,,,au,,,,True
pbr,2008/094,genus,brassica,,,,au,,,,True
pbr,2008/095,upov,brass_nap,,,,au,,,,True
pbr,2008/095,genus_species,brassica napus,,,,au,,,,True
pbr,2008/095,genus,brassica,,,,au,,,,True
pbr,2008/096,upov,brass_nap,,,,au,,,,True
pbr,2008/096,genus_species,brassica napus,,,,au,,,,True
pbr,2008/096,genus,brassica,,,,au,,,,True
pbr,2008/097,upov,rosaa,,,,au,,,,True
pbr,2008/097,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/097,genus,rosa,,,,au,,,,True
pbr,2008/098,upov,rosaa,,,,au,,,,True
pbr,2008/098,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/098,genus,rosa,,,,au,,,,True
pbr,2008/099,upov,geran,,,,au,,,,True
pbr,2008/099,genus_species,geranium hybrid,,,,au,,,,True
pbr,2008/099,genus,geranium,,,,au,,,,True
pbr,2008/100,upov,caryo_cla,,,,au,,,,True
pbr,2008/100,genus_species,caryopteris clandonensis,,,,au,,,,True
pbr,2008/100,genus,caryopteris,,,,au,,,,True
pbr,2008/101,upov,penni_alo,,,,au,,,,True
pbr,2008/101,genus_species,pennisetum alopecuroides,,,,au,,,,True
pbr,2008/101,genus,pennisetum,,,,au,,,,True
pbr,2008/102,upov,syzyg_aus,,,,au,,,,True
pbr,2008/102,genus_species,syzygium australe,,,,au,,,,True
pbr,2008/102,genus,syzygium,,,,au,,,,True
pbr,2008/103,upov,coreo,,,,au,,,,True
pbr,2008/103,genus_species,coreopsis hybrid,,,,au,,,,True
pbr,2008/103,genus,coreopsis,,,,au,,,,True
pbr,2008/104,upov,lptos_pet,,,,au,,,,True
pbr,2008/104,genus_species,leptospermum petersonii,,,,au,,,,True
pbr,2008/104,genus,leptospermum,,,,au,,,,True
pbr,2008/105,upov,diant_car,,,,au,,,,True
pbr,2008/105,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,2008/105,genus,dianthus,,,,au,,,,True
pbr,2008/106,upov,arach_hyp,,,,au,,,,True
pbr,2008/106,genus_species,arachis hypogaea,,,,au,,,,True
pbr,2008/106,genus,arachis,,,,au,,,,True
pbr,2008/107,upov,solan_pse,,,,au,,,,True
pbr,2008/107,genus_species,solanum pseudocapsicum,,,,au,,,,True
pbr,2008/107,genus,solanum,,,,au,,,,True
pbr,2008/108,upov,malus_dom,,,,au,,,,True
pbr,2008/108,genus_species,malus domestica,,,,au,,,,True
pbr,2008/108,genus,malus,,,,au,,,,True
pbr,2008/109,upov,sambu_nig,,,,au,,,,True
pbr,2008/109,genus_species,sambucus nigra,,,,au,,,,True
pbr,2008/109,genus,sambucus,,,,au,,,,True
pbr,2008/110,upov,cynod_dac,,,,au,,,,True
pbr,2008/110,genus_species,cynodon dactylon,,,,au,,,,True
pbr,2008/110,genus,cynodon,,,,au,,,,True
pbr,2008/111,upov,cynod_dac,,,,au,,,,True
pbr,2008/111,genus_species,cynodon dactylon,,,,au,,,,True
pbr,2008/111,genus,cynodon,,,,au,,,,True
pbr,2008/112,upov,rosaa,,,,au,,,,True
pbr,2008/112,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/112,genus,rosa,,,,au,,,,True
pbr,2008/113,upov,rosaa,,,,au,,,,True
pbr,2008/113,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/113,genus,rosa,,,,au,,,,True
pbr,2008/114,upov,phorm_ten,,,,au,,,,True
pbr,2008/114,genus_species,phormium tenax,,,,au,,,,True
pbr,2008/114,genus,phormium,,,,au,,,,True
pbr,2008/115,upov,rosaa,,,,au,,,,True
pbr,2008/115,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/115,genus,rosa,,,,au,,,,True
pbr,2008/116,upov,malus_dom,,,,au,,,,True
pbr,2008/116,genus_species,malus domestica,,,,au,,,,True
pbr,2008/116,genus,malus,,,,au,,,,True
pbr,2008/117,upov,anigo,,,,au,,,,True
pbr,2008/117,genus_species,anigozanthos hybrid,,,,au,,,,True
pbr,2008/117,genus,anigozanthos,,,,au,,,,True
pbr,2008/118,upov,anigo,,,,au,,,,True
pbr,2008/118,genus_species,anigozanthos hybrid,,,,au,,,,True
pbr,2008/118,genus,anigozanthos,,,,au,,,,True
pbr,2008/119,upov,anigo,,,,au,,,,True
pbr,2008/119,genus_species,anigozanthos hybrid,,,,au,,,,True
pbr,2008/119,genus,anigozanthos,,,,au,,,,True
pbr,2008/120,upov,anigo,,,,au,,,,True
pbr,2008/120,genus_species,anigozanthos hybrid,,,,au,,,,True
pbr,2008/120,genus,anigozanthos,,,,au,,,,True
pbr,2008/121,upov,anigo,,,,au,,,,True
pbr,2008/121,genus_species,anigozanthos hybrid,,,,au,,,,True
pbr,2008/121,genus,anigozanthos,,,,au,,,,True
pbr,2008/122,upov,brchy,,,,au,,,,True
pbr,2008/122,genus_species,brachyscome hybrid,,,,au,,,,True
pbr,2008/122,genus,brachyscome,,,,au,,,,True
pbr,2008/123,upov,brchy,,,,au,,,,True
pbr,2008/123,genus_species,brachyscome hybrid,,,,au,,,,True
pbr,2008/123,genus,brachyscome,,,,au,,,,True
pbr,2008/124,upov,brchy,,,,au,,,,True
pbr,2008/124,genus_species,brachyscome hybrid,,,,au,,,,True
pbr,2008/124,genus,brachyscome,,,,au,,,,True
pbr,2008/125,upov,brchy,,,,au,,,,True
pbr,2008/125,genus_species,brachyscome hybrid,,,,au,,,,True
pbr,2008/125,genus,brachyscome,,,,au,,,,True
pbr,2008/126,upov,loman_lon,,,,au,,,,True
pbr,2008/126,genus_species,lomandra longifolia,,,,au,,,,True
pbr,2008/126,genus,lomandra,,,,au,,,,True
pbr,2008/127,upov,fraga_ana,,,,au,,,,True
pbr,2008/127,genus_species,fragaria xananassa,,,,au,,,,True
pbr,2008/127,genus,fragaria,,,,au,,,,True
pbr,2008/128,upov,brass_nap,,,,au,,,,True
pbr,2008/128,genus_species,brassica napus,,,,au,,,,True
pbr,2008/128,genus,brassica,,,,au,,,,True
pbr,2008/129,upov,cannb_sat,,,,au,,,,True
pbr,2008/129,genus_species,cannabis sativa,,,,au,,,,True
pbr,2008/129,genus,cannabis,,,,au,,,,True
pbr,2008/130,upov,cannb_sat,,,,au,,,,True
pbr,2008/130,genus_species,cannabis sativa,,,,au,,,,True
pbr,2008/130,genus,cannabis,,,,au,,,,True
pbr,2008/131,upov,cannb_sat,,,,au,,,,True
pbr,2008/131,genus_species,cannabis sativa,,,,au,,,,True
pbr,2008/131,genus,cannabis,,,,au,,,,True
pbr,2008/132,upov,cannb_sat,,,,au,,,,True
pbr,2008/132,genus_species,cannabis sativa,,,,au,,,,True
pbr,2008/132,genus,cannabis,,,,au,,,,True
pbr,2008/133,upov,solan_tub,,,,au,,,,True
pbr,2008/133,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/133,genus,solanum,,,,au,,,,True
pbr,2008/134,upov,solan_tub,,,,au,,,,True
pbr,2008/134,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/134,genus,solanum,,,,au,,,,True
pbr,2008/135,upov,solan_tub,,,,au,,,,True
pbr,2008/135,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/135,genus,solanum,,,,au,,,,True
pbr,2008/136,upov,trfol_sub_sub,,,,au,,,,True
pbr,2008/136,genus_species,trifolium subterraneum var. subterraneum,,,,au,,,,True
pbr,2008/136,genus,trifolium,,,,au,,,,True
pbr,2008/137,upov,eupho,,,,au,,,,True
pbr,2008/137,genus_species,euphorbia hybrid,,,,au,,,,True
pbr,2008/137,genus,euphorbia,,,,au,,,,True
pbr,2008/138,upov,harde_vio,,,,au,,,,True
pbr,2008/138,genus_species,hardenbergia violacea,,,,au,,,,True
pbr,2008/138,genus,hardenbergia,,,,au,,,,True
pbr,2008/139,upov,phorm_coo,,,,au,,,,True
pbr,2008/139,genus_species,phormium cookianum,,,,au,,,,True
pbr,2008/139,genus,phormium,,,,au,,,,True
pbr,2008/140,upov,cordy_aus,,,,au,,,,True
pbr,2008/140,genus_species,cordyline australis,,,,au,,,,True
pbr,2008/140,genus,cordyline,,,,au,,,,True
pbr,2008/141,upov,prunu_sal,,,,au,,,,True
pbr,2008/141,genus_species,prunus salicina,,,,au,,,,True
pbr,2008/141,genus,prunus,,,,au,,,,True
pbr,2008/142,upov,pyrus_com,,,,au,,,,True
pbr,2008/142,genus_species,pyrus communis,,,,au,,,,True
pbr,2008/142,genus,pyrus,,,,au,,,,True
pbr,2008/143,upov,loliu_mul,,,,au,,,,True
pbr,2008/143,genus_species,lolium multiflorum,,,,au,,,,True
pbr,2008/143,genus,lolium,,,,au,,,,True
pbr,2008/144,upov,prunu_srp,,,,au,,,,True
pbr,2008/144,genus_species,prunus salicina x armeniaca x persica,,,,au,,,,True
pbr,2008/144,genus,prunus,,,,au,,,,True
pbr,2008/145,upov,prunu_sal,,,,au,,,,True
pbr,2008/145,genus_species,prunus salicina,,,,au,,,,True
pbr,2008/145,genus,prunus,,,,au,,,,True
pbr,2008/146,upov,prunu_sal,,,,au,,,,True
pbr,2008/146,genus_species,prunus salicina,,,,au,,,,True
pbr,2008/146,genus,prunus,,,,au,,,,True
pbr,2008/147,upov,prunu_sal,,,,au,,,,True
pbr,2008/147,genus_species,prunus salicina,,,,au,,,,True
pbr,2008/147,genus,prunus,,,,au,,,,True
pbr,2008/148,upov,prunu_sal,,,,au,,,,True
pbr,2008/148,genus_species,prunus salicina,,,,au,,,,True
pbr,2008/148,genus,prunus,,,,au,,,,True
pbr,2008/149,upov,penni_cla,,,,au,,,,True
pbr,2008/149,genus_species,pennisetum clandestinum,,,,au,,,,True
pbr,2008/149,genus,pennisetum,,,,au,,,,True
pbr,2008/150,upov,solan_tub,,,,au,,,,True
pbr,2008/150,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/150,genus,solanum,,,,au,,,,True
pbr,2008/151,upov,actin_chi,,,,au,,,,True
pbr,2008/151,genus_species,actinidia chinensis,,,,au,,,,True
pbr,2008/151,genus,actinidia,,,,au,,,,True
pbr,2008/152,upov,prunu_per_nuc,,,,au,,,,True
pbr,2008/152,genus_species,prunus persica var. nucipersica,,,,au,,,,True
pbr,2008/152,genus,prunus,,,,au,,,,True
pbr,2008/153,upov,lactu_sat,,,,au,,,,True
pbr,2008/153,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/153,genus,lactuca,,,,au,,,,True
pbr,2008/154,upov,lactu_sat,,,,au,,,,True
pbr,2008/154,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/154,genus,lactuca,,,,au,,,,True
pbr,2008/155,upov,lactu_sat,,,,au,,,,True
pbr,2008/155,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/155,genus,lactuca,,,,au,,,,True
pbr,2008/156,upov,lactu_sat,,,,au,,,,True
pbr,2008/156,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/156,genus,lactuca,,,,au,,,,True
pbr,2008/157,upov,lactu_sat,,,,au,,,,True
pbr,2008/157,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/157,genus,lactuca,,,,au,,,,True
pbr,2008/158,upov,lactu_sat,,,,au,,,,True
pbr,2008/158,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/158,genus,lactuca,,,,au,,,,True
pbr,2008/159,upov,lactu_sat,,,,au,,,,True
pbr,2008/159,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/159,genus,lactuca,,,,au,,,,True
pbr,2008/160,upov,lactu_sat,,,,au,,,,True
pbr,2008/160,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/160,genus,lactuca,,,,au,,,,True
pbr,2008/161,upov,lactu_sat,,,,au,,,,True
pbr,2008/161,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/161,genus,lactuca,,,,au,,,,True
pbr,2008/162,upov,lactu_sat,,,,au,,,,True
pbr,2008/162,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/162,genus,lactuca,,,,au,,,,True
pbr,2008/163,upov,lactu_sat,,,,au,,,,True
pbr,2008/163,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/163,genus,lactuca,,,,au,,,,True
pbr,2008/164,upov,lactu_sat,,,,au,,,,True
pbr,2008/164,genus_species,lactuca sativa,,,,au,,,,True
pbr,2008/164,genus,lactuca,,,,au,,,,True
pbr,2008/165,upov,agapa,,,,au,,,,True
pbr,2008/165,genus_species,agapanthus hybrid,,,,au,,,,True
pbr,2008/165,genus,agapanthus,,,,au,,,,True
pbr,2008/166,upov,solan_tub,,,,au,,,,True
pbr,2008/166,genus_species,solanum tuberosum,,,,au,,,,True
pbr,2008/166,genus,solanum,,,,au,,,,True
pbr,2008/167,upov,argyr_fru,,,,au,,,,True
pbr,2008/167,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/167,genus,argyranthemum,,,,au,,,,True
pbr,2008/168,upov,argyr_fru,,,,au,,,,True
pbr,2008/168,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/168,genus,argyranthemum,,,,au,,,,True
pbr,2008/169,upov,argyr_fru,,,,au,,,,True
pbr,2008/169,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/169,genus,argyranthemum,,,,au,,,,True
pbr,2008/170,upov,argyr_fru,,,,au,,,,True
pbr,2008/170,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/170,genus,argyranthemum,,,,au,,,,True
pbr,2008/171,upov,argyr_fru,,,,au,,,,True
pbr,2008/171,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/171,genus,argyranthemum,,,,au,,,,True
pbr,2008/172,upov,argyr_fru,,,,au,,,,True
pbr,2008/172,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/172,genus,argyranthemum,,,,au,,,,True
pbr,2008/173,upov,argyr_fru,,,,au,,,,True
pbr,2008/173,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,2008/173,genus,argyranthemum,,,,au,,,,True
pbr,2008/174,upov,prunu_per,,,,au,,,,True
pbr,2008/174,genus_species,prunus persica,,,,au,,,,True
pbr,2008/174,genus,prunus,,,,au,,,,True
pbr,2008/175,upov,telop_smo,,,,au,,,,True
pbr,2008/175,genus_species,telopea speciosissima x mongaensis,,,,au,,,,True
pbr,2008/175,genus,telopea,,,,au,,,,True
pbr,2008/176,upov,telop_str,,,,au,,,,True
pbr,2008/176,genus_species,telopea speciosissima x truncata,,,,au,,,,True
pbr,2008/176,genus,telopea,,,,au,,,,True
pbr,2008/177,upov,telop_str,,,,au,,,,True
pbr,2008/177,genus_species,telopea speciosissima x truncata,,,,au,,,,True
pbr,2008/177,genus,telopea,,,,au,,,,True
pbr,2008/178,upov,telop_str,,,,au,,,,True
pbr,2008/178,genus_species,telopea speciosissima x truncata,,,,au,,,,True
pbr,2008/178,genus,telopea,,,,au,,,,True
pbr,2008/179,upov,telop_str,,,,au,,,,True
pbr,2008/179,genus_species,telopea speciosissima x truncata,,,,au,,,,True
pbr,2008/179,genus,telopea,,,,au,,,,True
pbr,2008/180,upov,diane_pru,,,,au,,,,True
pbr,2008/180,genus_species,dianella prunina,,,,au,,,,True
pbr,2008/180,genus,dianella,,,,au,,,,True
pbr,2008/181,upov,loman_lon,,,,au,,,,True
pbr,2008/181,genus_species,lomandra longifolia,,,,au,,,,True
pbr,2008/181,genus,lomandra,,,,au,,,,True
pbr,2008/182,upov,aloee,,,,au,,,,True
pbr,2008/182,genus_species,aloe hybrid,,,,au,,,,True
pbr,2008/182,genus,aloe,,,,au,,,,True
pbr,2008/183,upov,penni_cla,,,,au,,,,True
pbr,2008/183,genus_species,pennisetum clandestinum,,,,au,,,,True
pbr,2008/183,genus,pennisetum,,,,au,,,,True
pbr,2008/184,upov,triti_tur_dur,,,,au,,,,True
pbr,2008/184,genus_species,triticum turgidum ssp turgidum,,,,au,,,,True
pbr,2008/184,genus,triticum,,,,au,,,,True
pbr,2008/185,upov,vitis_vin,,,,au,,,,True
pbr,2008/185,genus_species,vitis vinifera,,,,au,,,,True
pbr,2008/185,genus,vitis,,,,au,,,,True
pbr,2008/186,upov,rosaa,,,,au,,,,True
pbr,2008/186,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/186,genus,rosa,,,,au,,,,True
pbr,2008/187,upov,rosaa,,,,au,,,,True
pbr,2008/187,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/187,genus,rosa,,,,au,,,,True
pbr,2008/188,upov,rosaa,,,,au,,,,True
pbr,2008/188,genus_species,rosa hybrid,,,,au,,,,True
pbr,2008/188,genus,rosa,,,,au,,,,True
pbr,2008/189,upov,avena_sat,,,,au,,,,True
pbr,2008/189,genus_species,avena sativa,,,,au,,,,True
pbr,2008/189,genus,avena,,,,au,,,,True
